"baseMean"	"baseMeanA"	"baseMeanB"	"foldChange"	"log2FoldChange"	"pval"	"padj"
"Transcript_258377.0"	1.25659777931729	0	2.51319555863459	Inf	Inf	0.0339699788832766	0.518143858021285
"Transcript_25842.0"	0.39999712529798	0.0411827101322704	0.75881154046369	18.425488221308	4.20363094189445	0.0109187187181676	0.365296710953196
"Transcript_258425.0"	0.164730840529082	0.329461681058164	0	0	-Inf	0.0142117439133903	0.368838189042873
"Transcript_258455.0"	0.123548130396811	0.247096260793623	0	0	-Inf	0.0489489103005014	0.578444056540221
"Transcript_258467.0"	0.417751309681593	0.0521543238180335	0.783348295545153	15.0198150066762	3.90879513872528	0.0176735855469737	0.411952104390899
"Transcript_258532.0"	0.435983108663661	0	0.871966217327321	Inf	Inf	0.0052646465068456	0.262123037038374
"Transcript_258759.0"	0.128229694319077	0.256459388638154	0	0	-Inf	0.0142117441530802	0.368838189042873
"Transcript_258768.0"	0.144139485462947	0.288278970925893	0	0	-Inf	0.0263751659252071	0.431260462310599
"Transcript_258807.0"	0.625808758435946	0	1.25161751687189	Inf	Inf	0.0480913130932289	0.578444056540221
"Transcript_259012.0"	0.345529643267702	0.691059286535404	0	0	-Inf	0.014211743517787	0.368838189042873
"Transcript_25915.0"	4.85278116786751	8.57001595641513	1.1355463793199	0.132502247964881	-2.91591125898304	0.03599347454987	0.532798289495595
"Transcript_259150.0"	0.328362159418151	0.497134107490057	0.159590211346245	0.32102044285794	-1.63926292255322	0.0458158638336568	0.578444056540221
"Transcript_259159.0"	0.441036458418422	0	0.882072916836845	Inf	Inf	0.00452351336815874	0.229076060666123
"Transcript_259182.0"	0.276931823058274	0.553863646116548	0	0	-Inf	0.000187418556177557	0.0682180272438673
"Transcript_259278.0"	0.475044083383028	0.950088166766056	0	0	-Inf	0.0163690881450806	0.411952104390899
"Transcript_259438.0"	0.29641851203734	0.471498225852007	0.121338798222673	0.25734730603368	-1.95821141470232	0.017008644243592	0.411952104390899
"Transcript_259493.0"	0.159590211346245	0	0.31918042269249	Inf	Inf	0.0192394870097197	0.411952104390899
"Transcript_259530.0"	0.185322195595217	0.370644391190434	0	0	-Inf	0.0210541871130974	0.411952104390899
"Transcript_259571.0"	0.356132418099596	0.0411827101322704	0.671082126066921	16.2952395291991	4.02637865377868	0.00118730236387813	0.128111452017329
"Transcript_259612.0"	0.201779616123862	0.403559232247723	0	0	-Inf	0.00765772107416099	0.314575828482099
"Transcript_259785.0"	0.352807401674138	0	0.705614803348275	Inf	Inf	0.0108917187641665	0.365296710953196
"Transcript_259839.0"	0.376889245974036	0.700581754832657	0.0531967371154149	0.0759322331026472	-3.71914375254214	0.043317153911698	0.563979527556837
"Transcript_25988.0"	0.303012503098615	0.506456684110892	0.0995683220863389	0.196597903058848	-2.34668016111698	0.0103608243582632	0.363136981355465
"Transcript_259897.0"	0.86348778741919	0	1.72697557483838	Inf	Inf	0.0404495387146336	0.554443026792109
"Transcript_259976.0"	0.475547696768752	0.0411827101322704	0.909912683405234	22.0945314303692	4.46561743036106	0.0447524244555627	0.573241874960631
"Transcript_26010.0"	0.942888040056002	1.885776080112	0	0	-Inf	0.03172427346853	0.491566862454467
"Transcript_260141.0"	0.452866814280189	0.855949467517208	0.0497841610431695	0.0581625001620421	-4.10376690377282	0.0233261738466573	0.426508717554387
"Transcript_260205.0"	0.123548130396811	0.247096260793623	0	0	-Inf	0.0489489103005014	0.578444056540221
"Transcript_260253.0"	0.378485646092796	0.0411827101322704	0.715788582053322	17.380803248605	4.11942285229864	0.0121141962428657	0.368838189042873
"Transcript_260292.0"	0.242962326256132	0.485924652512264	0	0	-Inf	0.00222332980051419	0.161451767950979
"Transcript_260321.0"	0.144139485462947	0.288278970925893	0	0	-Inf	0.0263751659252071	0.431260462310599
"Transcript_260339.0"	0.192344541478615	0.384689082957231	0	0	-Inf	0.0232543921264072	0.425617728026466
"Transcript_260390.0"	0.251777824715888	0.503555649431776	0	0	-Inf	0.000347824697730328	0.0839944923898915
"Transcript_260406.0"	0.249738943868766	0.0411827101322704	0.458295177605262	11.1283394447163	3.4761664266864	0.0110380428771213	0.365296710953196
"Transcript_260521.0"	0.231900533346005	0.46380106669201	0	0	-Inf	0.0076577210071719	0.314575828482099
"Transcript_260565.0"	0.425657012317262	0.0411827101322704	0.810131314502253	19.6716367597051	4.29804509555771	0.0117656405968991	0.368838189042873
"Transcript_260624.0"	0.502382073040909	1.00476414608182	0	0	-Inf	0.0121923222881877	0.368838189042873
"Transcript_260640.0"	0.185322195595217	0.370644391190434	0	0	-Inf	0.0210541871130974	0.411952104390899
"Transcript_260670.0"	0.185322195595217	0.370644391190434	0	0	-Inf	0.0210541871130974	0.411952104390899
"Transcript_260697.0"	0.252582067636504	0.505164135273008	0	0	-Inf	0.0247496299303821	0.431260462310599
"Transcript_260700.0"	0.369721279424804	0.739442558849608	0	0	-Inf	0.00192859705933116	0.161451767950979
"Transcript_260750.0"	0.271359994514433	0.542719989028867	0	0	-Inf	0.00321736025196098	0.210899044167133
"Transcript_260753.0"	0.206779934970088	0.0411827101322704	0.372377159807905	9.04207514784494	3.17665390781092	0.0423387007966511	0.554443026792109
"Transcript_260794.0"	0.170216647371963	0.340433294743927	0	0	-Inf	0.0142117438954997	0.368838189042873
"Transcript_260843.0"	0.171122959265843	0	0.342245918531686	Inf	Inf	0.0192394869793601	0.411952104390899
"Transcript_260973.0"	0.320538418838143	0.580407438564948	0.0606693991113367	0.104528982711423	-3.25802508160763	0.0231550520771539	0.425617728026466
"Transcript_260984.0"	1.87207346982258	3.74414693964517	0	0	-Inf	0.0405533308549555	0.554443026792109
"Transcript_261015.0"	0.185322195595217	0.370644391190434	0	0	-Inf	0.0210541871130974	0.411952104390899
"Transcript_261076.0"	0.222512228510285	0.0897101775738919	0.355314279446677	3.96069084975352	1.98575209661401	0.0423387000682635	0.554443026792109
"Transcript_261131.0"	0.185322195595217	0.370644391190434	0	0	-Inf	0.0210541871130974	0.411952104390899
"Transcript_261153.0"	0.337849459804078	0.11442284384431	0.561276075763846	4.90527989784582	2.29433545972957	0.028426743564302	0.451698491371504
"Transcript_261168.0"	0.65626375463788	0	1.31252750927576	Inf	Inf	0.0415225723556694	0.554443026792109
"Transcript_261180.0"	0.244874399478505	0.48974879895701	0	0	-Inf	0.000645517826846525	0.100876363497368
"Transcript_261184.0"	0.317479228865074	0.53116935038131	0.103789107348839	0.195397394963267	-2.35551686145326	0.000846139578847361	0.110623484233496
"Transcript_261188.0"	0.22428304441237	0.448566088824739	0	0	-Inf	0.00119799793003116	0.128111452017329
"Transcript_26123.0"	5.44082760652192	10.8816552130438	0	0	-Inf	0.0146050472074949	0.376709936819374
"Transcript_261256.0"	0.310155263044586	0.453247652747005	0.167062873342167	0.368590708257718	-1.43990839212133	0.0458158638789346	0.578444056540221
"Transcript_261329.0"	0.159590211346245	0	0.31918042269249	Inf	Inf	0.0192394870097197	0.411952104390899
"Transcript_261445.0"	0.426677867135717	0.0897101775738919	0.763645556697542	8.51236255851291	3.08955959940928	0.0391085084210685	0.554443026792109
"Transcript_261459.0"	0.304736391454538	0.609472782909075	0	0	-Inf	0.000347824689952749	0.0839944923898915
"Transcript_261535.0"	0.185322195595217	0.370644391190434	0	0	-Inf	0.0210541871130974	0.411952104390899
"Transcript_261561.0"	0.435837654117105	0.0411827101322704	0.830492598101939	20.1660501563536	4.3338566315964	0.0336613827021385	0.514642407803476
"Transcript_261617.0"	0.141917624147829	0.283835248295657	0	0	-Inf	0.0142117440614659	0.368838189042873
"Transcript_261666.0"	0.202028013596233	0.0521543238180335	0.351901703374432	6.74731599631542	2.75431372899885	0.0423387005920514	0.554443026792109
"Transcript_261755.0"	0.343944437183875	0.0320574235797692	0.655831450787981	20.4580211867638	4.35459470125577	0.00278003375352241	0.18534191379201
"Transcript_261771.0"	0.146480267424079	0.292960534848159	0	0	-Inf	0.0142117440050336	0.368838189042873
"Transcript_261786.0"	0.185322195595217	0.370644391190434	0	0	-Inf	0.0210541871130974	0.411952104390899
"Transcript_261790.0"	0.179251754700101	0.358503509400202	0	0	-Inf	0.0489489096280081	0.578444056540221
"Transcript_261796.0"	0.413178973628095	0.826357947256191	0	0	-Inf	0.0218247649578386	0.41390772688002
"Transcript_261827.0"	0.520347519303468	0.0411827101322704	0.999512328474666	24.2701931287289	4.60111368358864	0.0399807747368995	0.554443026792109
"Transcript_26183.0"	0.992974436485193	1.98594887297039	0	0	-Inf	0.0227723280083567	0.425617728026466
"Transcript_261860.0"	0.123548130396811	0.247096260793623	0	0	-Inf	0.0489489103005014	0.578444056540221
"Transcript_261900.0"	0.112200982529192	0.224401965058385	0	0	-Inf	0.0263751663240365	0.431260462310599
"Transcript_261909.0"	0.49253091299011	0.98506182598022	0	0	-Inf	0.00943683069134774	0.340318247491914
"Transcript_261910.0"	0.314200460989725	0	0.62840092197945	Inf	Inf	0.00188701445783787	0.161451767950979
"Transcript_261959.0"	0.181069715795584	0	0.362139431591168	Inf	Inf	0.00887266473296033	0.323154692393743
"Transcript_261980.0"	0.332165425668945	0.664330851337891	0	0	-Inf	0.000347824688450464	0.0839944923898915
"Transcript_261999.0"	0.252582067636504	0.505164135273008	0	0	-Inf	0.0247496299303821	0.431260462310599
"Transcript_262012.0"	0.231990712570369	0.463981425140738	0	0	-Inf	0.0022233298072001	0.161451767950979
"Transcript_262050.0"	0.164730840529082	0.329461681058164	0	0	-Inf	0.0142117439133903	0.368838189042873
"Transcript_262061.0"	0.455713556065757	0.911427112131514	0	0	-Inf	0.00809535899392384	0.322943654024455
"Transcript_262070.0"	0.387101811719079	0.774203623438157	0	0	-Inf	0.0394087294967369	0.554443026792109
"Transcript_262142.0"	0.354982350895591	0.0320574235797692	0.677907278211412	21.146655049323	4.40235757263454	0.00107393164199487	0.128111452017329
"Transcript_262172.0"	0.461477518715812	0.0521543238180335	0.87080071361359	16.6966159249196	4.06148382135526	0.0189473444365692	0.411952104390899
"Transcript_262176.0"	0.520500645427696	0	1.04100129085539	Inf	Inf	0.0116007556341262	0.368838189042873
"Transcript_262179.0"	0.526487786459044	1.05297557291809	0	0	-Inf	0.00963007607085186	0.346221912824577
"Transcript_262266.0"	0.185322195595217	0.370644391190434	0	0	-Inf	0.0210541871130974	0.411952104390899
"Transcript_262309.0"	0.144139485462947	0.288278970925893	0	0	-Inf	0.0263751659252071	0.431260462310599
"Transcript_262331.0"	0.399425297710233	0.798850595420465	0	0	-Inf	0.00325899207775731	0.212164373438672
"Transcript_262420.0"	0.232883919800592	0	0.465767839601183	Inf	Inf	0.00188701449837959	0.161451767950979
"Transcript_262447.0"	0.261569990383915	0.416746506537	0.10639347423083	0.255295419546328	-1.96976044142388	0.017008644441045	0.411952104390899
"Transcript_262467.0"	0.231990712570369	0.463981425140738	0	0	-Inf	0.0022233298072001	0.161451767950979
"Transcript_262468.0"	0.164730840529082	0.329461681058164	0	0	-Inf	0.0142117439133903	0.368838189042873
"Transcript_262473.0"	0.148821049385212	0.297642098770424	0	0	-Inf	0.00765772123784797	0.314575828482099
"Transcript_262505.0"	0.336188572884892	0	0.672377145769783	Inf	Inf	8.53527598010759e-05	0.0682180272438673
"Transcript_262525.0"	0.231186469649753	0.462372939299506	0	0	-Inf	0.000645517831626941	0.100876363497368
"Transcript_262576.0"	0.501196991653477	0.952609822263784	0.0497841610431695	0.0522608101235638	-4.25812670093407	0.0447405560841016	0.573215143777989
"Transcript_262783.0"	0.385515015928775	0.0897101775738919	0.681319854283658	7.59467735667419	2.92498867627267	0.00659040538669877	0.299620586866813
"Transcript_262857.0"	0.365726375252762	0.202897955423621	0.528554795081904	2.60502770458361	1.38129871571025	0.0359651859649665	0.532798289495595
"Transcript_262912.0"	0.297586581914117	0.093337033950304	0.501836129877931	5.37660249783731	2.42669481444445	0.0356923085411946	0.529797538866541
"Transcript_262920.0"	0.668464785875381	1.33692957175076	0	0	-Inf	0.021312488099239	0.4127804372343
"Transcript_262923.0"	0.185322195595217	0.370644391190434	0	0	-Inf	0.0210541871130974	0.411952104390899
"Transcript_262981.0"	0.388339071664853	0.776678143329706	0	0	-Inf	0.00344573900251296	0.215320019122768
"Transcript_263061.0"	0.393212893193674	0.161715245291351	0.624710541095997	3.86302812681947	1.94973218191239	0.012931910723445	0.368838189042873
"Transcript_263084.0"	0.315032823361268	0	0.630065646722535	Inf	Inf	0.000185078932171882	0.0682180272438673
"Transcript_263093.0"	0.392832830703238	0.735881500363307	0.0497841610431695	0.0676524155296618	-3.88571474322332	0.0409320006211461	0.554443026792109
"Transcript_263168.0"	0.316215083301379	0.632430166602759	0	0	-Inf	0.000645517812160288	0.100876363497368
"Transcript_263181.0"	0.164730840529082	0.329461681058164	0	0	-Inf	0.0142117439133903	0.368838189042873
"Transcript_263190.0"	0.146230878744258	0	0.292461757488516	Inf	Inf	0.0417189053309295	0.554443026792109
"Transcript_263197.0"	0.179363427759461	0	0.358726855518923	Inf	Inf	0.00887266473772533	0.323154692393743
"Transcript_263277.0"	0.305021308836962	0	0.610042617673923	Inf	Inf	0.00188701446886	0.161451767950979
"Transcript_263311.0"	0.309760833128672	0.0411827101322704	0.578338956125073	14.0432466505377	3.81180460497081	0.00344104546091209	0.215320019122768
"Transcript_263409.0"	0.144139485462947	0.288278970925893	0	0	-Inf	0.0263751659252071	0.431260462310599
"Transcript_263442.0"	0.327953883439298	0.655907766878596	0	0	-Inf	0.00249467808658697	0.177203788157781
"Transcript_263454.0"	0.533557101331867	0.161715245291351	0.905398957372384	5.59872358194302	2.48509795361686	0.044685632149424	0.573076782204851
"Transcript_263469.0"	0.366360216853668	0	0.732720433707336	Inf	Inf	0.000732263942219056	0.110623484233496
"Transcript_263473.0"	0.144139485462947	0.288278970925893	0	0	-Inf	0.0263751659252071	0.431260462310599
"Transcript_263609.0"	0.798896216660722	1.59779243332144	0	0	-Inf	0.0237905049133778	0.431260462310599
"Transcript_263666.0"	0.185322195595217	0.370644391190434	0	0	-Inf	0.0210541871130974	0.411952104390899
"Transcript_263702.0"	0.433927954040774	0	0.867855908081548	Inf	Inf	0.00918485931812955	0.33240331657622
"Transcript_263724.0"	0.159590211346245	0	0.31918042269249	Inf	Inf	0.0192394870097197	0.411952104390899
"Transcript_263740.0"	0.779405805987873	1.55881161197575	0	0	-Inf	0.0400408178102526	0.554443026792109
"Transcript_26379.0"	0.485305076326774	0.970610152653548	0	0	-Inf	0.00727569364529347	0.314575828482099
"Transcript_263792.0"	0.219392737226207	0.389001313409245	0.0497841610431695	0.12797941633373	-2.96601630295278	0.0394412873367249	0.554443026792109
"Transcript_263856.0"	0.263957956925774	0.527915913851549	0	0	-Inf	0.00222332978915063	0.161451767950979
"Transcript_263879.0"	0.438521961192045	0	0.87704392238409	Inf	Inf	0.00247449692950886	0.176626637104845
"Transcript_263892.0"	0.555888269164333	1.11177653832867	0	0	-Inf	0.0347329240245456	0.526180873725231
"Transcript_263903.0"	0.287546305420356	0.0411827101322704	0.533909900708442	12.9644187814166	3.69648562387349	0.00555931720706913	0.264666487882852
"Transcript_263917.0"	0.160287117898846	0.320574235797692	0	0	-Inf	0.00412621380626716	0.215320019122768
"Transcript_263952.0"	0.396165660468867	0.792331320937735	0	0	-Inf	0.00360233888833012	0.215320019122768
"Transcript_263955.0"	0.258562329307257	0.517124658614513	0	0	-Inf	0.0116670987080324	0.368838189042873
"Transcript_263966.0"	0.220019173046527	0.0411827101322704	0.398855635960784	9.68502642686072	3.27575598541592	0.0423387004327254	0.554443026792109
"Transcript_263974.0"	0.359041090458436	0	0.718082180916873	Inf	Inf	0.00789327525832683	0.316173422206746
"Transcript_263983.0"	0.510503966219195	0	1.02100793243839	Inf	Inf	0.018099458820924	0.411952104390899
"Transcript_264006.0"	0.310775285714616	0.0521543238180335	0.569396247611199	10.9175271756532	3.44857421713274	0.00278003381856706	0.18534191379201
"Transcript_264030.0"	0.175918270569215	0	0.351836541138429	Inf	Inf	0.0192394869216511	0.411952104390899
"Transcript_264075.0"	0.164730840529082	0.329461681058164	0	0	-Inf	0.0142117439133903	0.368838189042873
"Transcript_264097.0"	0.80868217498875	0	1.6173643499775	Inf	Inf	0.0349916644392568	0.529034054584461
"Transcript_264102.0"	0.423456340553936	0	0.846912681107871	Inf	Inf	0.0020587892576495	0.161451767950979
"Transcript_264202.0"	0.314725433322863	0.104308647636067	0.525142219009658	5.03450318751979	2.33184941790133	0.0194557338803785	0.411952104390899
"Transcript_264270.0"	0.527786988584207	0	1.05557397716841	Inf	Inf	0.0104640918902748	0.363282376066101
"Transcript_264294.0"	0.157883923310122	0	0.315767846620244	Inf	Inf	0.0192394870510614	0.411952104390899
"Transcript_264307.0"	0.132991842788537	0	0.265983685577075	Inf	Inf	0.0417189053594828	0.554443026792109
"Transcript_264347.0"	0.18448229186783	0	0.368964583735659	Inf	Inf	0.00887266473525913	0.323154692393743
"Transcript_264352.0"	0.337945193076236	0.0411827101322704	0.634707676020202	15.411993867855	3.94598161197612	0.00278003380675203	0.18534191379201
"Transcript_264360.0"	0.275877167313421	0.551754334626843	0	0	-Inf	0.0189087653249147	0.411952104390899
"Transcript_264404.0"	7.62897035599424	13.9593868592784	1.29855385271012	0.0930237026740911	-3.42625782437752	0.0343792248113127	0.522211335508695
"Transcript_264446.0"	0.278704751823784	0.557409503647569	0	0	-Inf	0.00412621363443628	0.215320019122768
"Transcript_264463.0"	0.185322195595217	0.370644391190434	0	0	-Inf	0.0210541871130974	0.411952104390899
